Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
"Congo, Rep.",COG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2757359633935,91.6524075332752,92.0844585370691,92.4632606033768,92.7210938962789,93.124516558426,93.4528721823727,93.6372014070991,93.8731831027509,93.9547388943059,94.2284972029499,94.2730846615351,94.3532623054724,94.3501804098395,94.3667148890498,94.4189736528841,94.5101456251014,94.3937623201791,94.4077143198762,94.4842241478283,94.646997839067,94.3190024988083,94.1150346238312,94.0021846949862,94.0493500780431,94.078642690398,94.1106933741083,94.2158552279471,94.4995708612095,94.5879239159323,94.6797139186043
Colombia,COL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.4962300978256,60.7590112416695,61.1767069614265,61.7137161015658,62.3166291347046,62.9138439463258,63.2503711386034,63.7686870873295,64.0854287127032,63.981501971721,64.4652076040773,64.8775219248098,65.5142862439136,66.6284415604869,65.4922545568696,64.6755268612137,64.1825471756416,63.7068973815015,64.0236682420254,66.8296994155085,68.2648363846081,68.8211438788133,70.2553363418587,70.6981816121114,70.6351753614915,71.2868176982761,71.2717162313339,71.2932858718188,70.7505844689609,70.8869975038634,71.019510180993
Comoros,COM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9006999693263,57.6250232039051,57.8648996109961,58.0829568722215,58.1938995627798,58.6841291659545,59.0653959497498,59.6837785544451,60.3192584808101,61.0676696367499,62.1662250176453,62.9160943559494,63.7554253997331,64.6356074892722,65.5045450714424,66.3561246716103,67.0249308788069,67.6035761251398,68.2697345072598,68.8758441096496,69.478766783344,69.9331563904513,70.3574033160199,70.8350121887399,71.239321512232,71.6384084869915,71.9857289832511,72.4494482483629,72.9968671325506,73.2455012725842,73.4985308368622
Cabo Verde,CPV,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6213209811845,50.2912484216795,50.9713054652959,51.6775374561776,52.4277712804078,53.2370635615595,54.0406256500177,54.9006592032755,55.8154000134665,56.7677405572707,57.7498361953473,58.7622832740375,59.7905100752873,60.830649655042,61.8792314436886,62.9414673713845,63.753967726656,64.5570660710674,65.3501074057727,66.1555526068506,66.9984626917562,68.4271461271638,69.9115937165185,71.4425593708082,72.9975005537027,74.5587756261098,76.1829293280039,77.8290490231845,78.6296557206325,78.9596767818221,79.3051919325532
Costa Rica,CRI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2532999350916,40.9044759979758,40.6655420714308,41.5223559787964,42.9036661999932,43.6424997101364,42.994017135696,46.1086387084391,48.768742507555,49.3745881632204,48.0205129390649,52.3057567025019,52.4214042759616,52.822404734716,51.4456669420629,55.5960601045722,55.8707769779331,56.913100614308,58.0938788812389,59.5965336813886,59.1818869310213,60.3371210652529,65.0133571748018,64.8201504776916,64.0495264823257,64.0583483187979,60.6129815545324,60.751374651887,62.8011282389526,63.1451225961455,63.4879046600488
Caribbean small states,CSS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7918391660695,68.8578179162571,69.9581515866884,71.0585051693773,71.5157321496373,70.8967373828007,70.8176350893908,69.7341952202995,68.6810897534715,68.4110293303581,68.0400972653187,68.1773814963174,68.3514700872175,68.962209601907,69.8749059355337,70.9247134235889,71.4199673026195,71.2506736299515,71.9435683092471,71.8287052485739,72.4307032064049,72.9236860771254,73.7047419488034,74.4941506663811,74.5483607698228,74.3387700471615,75.7206571236711,76.1909864800289,76.0145671516426,76.2205677741357,76.4092972693055
Cuba,CUB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.1688714309233,56.4408114511405,55.8618645006981,55.403678281759,55.0171908101566,54.6089561136207,53.7383852610834,53.4547808056832,53.747647118476,53.5094686536066,53.6020907291837,53.5139946414529,53.7967322312306,54.4892325196009,55.0595783653404,57.0331588807628,59.1598863080426,60.7810496922867,61.1451411556765,61.5830113906043,61.446016579084,61.8650387637547,61.8323507266299,61.7871532436889,61.626219638697,61.9188148879164,61.8350493515511,61.3507601578388,61.1402057322175,60.9162866604989,60.7412761734244
Curacao,CUW,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.8965623049719,63.3310653218416,65.1010524570101,63.3978758571949,66.0858821870546,64.5592139555151,64.9168835917643,68.0896712128074,67.9121845142101,67.7244852899393,68.9880865534855,72.2739466432484,73.7408022933851,74.6654687869786,73.9812909941233,73.2194676444532,74.8819930485367,76.8090123430849,77.988546916835,79.8431591753526,81.6107733810928,81.5211317320637,80.738388209261,81.3162075935406,84.1199395766703,85.842884644063,85.0075341511774,84.9916083345885,84.3047581216741,84.6208973697645,84.9092900452905
Czech Republic,CZE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.3779977520727,73.2134345301613,73.3675180512138,73.4805376122727,73.7254040646161,73.3219227332026,72.6685117207857,73.3319051530404,73.7237335196825,74.4092458180778,74.5208173112075,74.3549210902508,73.8480466228233,74.714968264174,74.19236895085,73.7368708259351,73.783394933285,72.9252902163471,72.3900203115527,72.5859872882204,72.4518045680258,73.2567638725236,73.9581979729556,74.8158450038439,74.5702193636535,75.349108089215,75.870261713287,76.4212258736118,77.0194552891211,77.2290976583251,77.4371387349511
Germany,DEU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3129111716722,66.232531732682,67.0882153728359,67.2800194239071,68.2965782537996,68.9035809009094,69.4132521355487,70.2068601666221,70.8204394709455,71.8172128942661,72.3901726051322,73.4236208417415,74.4108577389458,75.2738248605962,75.5577143910436,75.964503499312,77.2011438942527,77.8313303783886,78.1175519879815,78.8845167593523,79.4038432706373,80.3476673639031,80.5273952890258,81.3429038506323,81.7365123720062,82.2195287101632,82.6749825711184,82.972201302548,82.8595012432748,83.0391339270732,83.1916526734561
Djibouti,DJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5063276799616,56.4439912024634,56.7616738972751,57.3056276360791,57.8482387141232,58.1541408926872,58.6330144867364,58.8822920807291,59.0377731034449,59.3660050746208,59.9691211746519,60.3827065477543,61.0674397818705,61.9248904313248,62.7840182103479,63.5915989480673,64.803397929652,66.0311553130824,67.33099400025,68.6352173437575,69.9071153162676,70.6144119916282,71.1501007775727,71.5733559512086,72.0021792337817,72.4967674102281,72.7104943406702,73.1125378218793,73.6172068409759,73.7149657219573,73.8553743869553
Dominica,DMA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6554364082511,83.8476309893493,84.6192907554312,84.644938446869,81.1324961399853,79.336028018768,79.9077674604898,80.2718503303646,82.8257208475891,82.6346218789724,83.7423984544591,83.9686627408683,83.576651253235,83.2102627225711,84.0257228881633,84.7194380588084,85.5007851467011,85.6583682609291,85.7417707956661,86.3597529920713,86.5773853345739,87.1668991615906,87.7570430847344,88.5506503510495,87.5450823145148,86.8573119544937,88.0020206808512,87.9759563944849,87.8705229950491,87.8750816633494,87.8716958146572
Dominican Republic,DOM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5809719821332,43.3669279341296,44.9883385805171,45.948021897361,46.0435294786285,46.7381158585808,47.5122274296683,48.8601545263589,49.8386174747913,50.6858846841712,51.2960397076598,51.0478538558378,53.5560319559189,52.7851496844744,51.9158184516238,53.7404960049224,54.814783770512,53.9199571601248,56.8565445194606,53.9369551395647,57.4720258801237,59.9007209934577,60.7562843871842,61.1876230675819,61.9007239593274,63.5824155063099,64.5820775282706,65.0299885442967,66.1575790730077,66.4169973870788,66.6735574911642
Algeria,DZA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2097151485335,15.1390958141288,15.1587407435382,15.0979891783783,15.0813939468498,15.2040988047023,15.318314248526,15.3906252949687,15.5153612361399,15.693872087704,15.9301509317647,16.2158876989211,16.5582204282543,16.9522682655314,17.3966540364486,17.8890322050625,18.4265194815317,19.0187352475445,19.6655234366501,20.3719655654641,20.5257143293109,21.9300379200855,23.4411074834285,24.0492077020865,22.7581100188966,22.5204651337503,22.2615534428831,21.9160267479987,21.5594969832597,21.6470828861895,21.7143546529362
East Asia & Pacific (excluding high income),EAP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.2896403636375,82.3532056753096,82.399028943368,82.2514141617455,82.0936732876333,82.0087223936877,81.9622247931375,81.8771129184844,81.7144451451876,81.626679342557,81.6610708962957,81.1450074660605,80.6966992942446,80.4781514499425,79.9829791353231,79.7274464877521,79.3661640018038,79.4477826342458,79.2092186308479,78.9613863200996,78.7080207729923,78.6804468384462,78.5769435057372,78.4166760818871,78.3519944132086,78.2513267572361,78.1452488334226,77.9658699208466,77.9203916397737,77.6620637092251,77.4134956463765
Early-demographic dividend,EAR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3810952617157,43.7822822240337,44.2000318249008,44.3097668036606,44.7080685550577,44.9145334478187,45.1079356332229,45.4172542581431,45.6548014678988,45.919921566284,46.0228177167639,46.0899212109552,46.0648203593391,46.3653798043496,46.4813719827823,46.7341209394025,46.3908544904586,46.514990544422,46.1527965078588,46.0165752630917,45.8176145911771,45.4168941378747,45.1233065702986,45.0827380922369,45.0825752207059,45.2840496085061,45.4730200151562,45.6624338966679,45.9736254364518,46.0270691219204,46.0687839084245
East Asia & Pacific,EAS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.2998999524456,80.37784355915,80.4079878268111,80.2719261810683,80.1774205246762,80.1302442307357,80.1396888392582,80.1299656727051,79.9613754942548,79.9239856020541,80.0161858732817,79.6325216736378,79.2541845561607,79.1078394474224,78.7257726711935,78.5581140378024,78.2888170801556,78.382750302713,78.2203635394243,78.0504261036342,77.8553773886164,77.8597855137652,77.8117258707012,77.7478166631521,77.750601527046,77.7158054716432,77.6847570812483,77.6040407634117,77.6540028959951,77.4378820973064,77.228934732453
Europe & Central Asia (excluding high income),ECA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.1595989055948,73.0691231471465,72.5915696413858,71.6609020161355,71.8861922209348,71.8568549543068,71.7734347777813,71.6673985241415,71.6664815262118,72.5104243979169,72.3286250341914,72.5568930431191,73.4794554990671,73.4087039338366,72.889590581282,72.6106195832418,72.9124408936252,72.7172865717027,72.1041413390453,72.3015796991053,72.00810822517,71.9786672942691,71.7771008376723,71.6020886190476,71.2016095027946,71.0772486227983,70.9381364313183,70.7979008574834,70.8293082509112,70.644232817807,70.4906351581405
Europe & Central Asia,ECS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.5037948270534,70.0505311091383,70.21031749319,70.0677116103858,70.5086557225119,70.7466261817825,70.9517806253955,71.1771446466359,71.4784788994879,72.3283391346607,72.5765350745912,72.8745637989691,73.5653166992375,73.8730574779549,73.9553170639918,74.0727060315276,74.5437736449494,74.6640822004019,74.6895240704858,75.2534234074082,75.4001324123368,75.7088101884336,75.9107440070405,76.1272770344,76.1569966622513,76.1765278516371,76.2976878115915,76.3753907508269,76.4874553779471,76.5185171600988,76.552284122673
Ecuador,ECU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.9363707423369,58.3755980715202,58.6400079572267,58.8975586648672,59.3507943789051,59.6276710406864,59.8540119135368,60.4194639436277,62.6968924136796,62.0966549567301,61.5062063625105,60.9209591348601,60.348071065637,59.7926389670161,63.6907299610928,62.7023111230166,63.0699276505055,63.1862745859839,63.3822503151134,63.1976541809404,62.003474591634,61.4718786621428,63.0222275590527,62.2436853252549,60.6484995132093,64.3420446205334,68.54102402072,69.1095567299685,67.9410376382709,68.1074686204853,68.2803056655815
"Egypt, Arab Rep.",EGY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3424744561719,29.2885889949963,29.5370718669413,29.7402771112244,30.4232186494414,29.0387741150448,28.1332086351595,27.268917837015,26.4420318994391,27.1074263879659,27.4088679073937,28.1364303139799,26.3332919018684,26.7273161855188,27.1879576788322,27.7313674233164,28.3810126665284,30.9702976494865,28.8745638790686,30.4021247772448,29.9048463711433,29.0723824296366,29.5281038103817,30.6259548551615,31.1547423393648,30.6104357953728,31.3601246953954,30.7552418676511,30.7677094554801,30.9534562584118,31.1442788907752
Euro area,EMU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.6729735930821,63.3402947585904,64.053580630904,64.5587287592501,65.5132058117501,66.3201497289889,66.9600106414758,67.5118097432803,68.0892709519031,69.1059471709901,69.736365708709,70.0878302497517,71.0028616639852,72.0673874212049,72.7660348421663,73.3878383039571,74.2654817631785,74.9445407252509,75.6552483483335,76.640596274503,77.3216958302552,77.9968006212842,78.6318055994886,79.2537628675598,79.6238711809671,79.8536035726114,80.2711289929425,80.4258053247903,80.5637727782281,80.7785906932263,80.9741010749341
Eritrea,ERI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.119669694524,80.3538088093649,79.6121295755584,79.0045402293748,78.5308140000024,78.0804447193675,78.5335261960299,79.093315371261,79.6755688081023,80.2467853031322,80.7233109979555,82.2269708499528,83.5885082079344,84.8123999535103,86.0169883186287,87.1449046247273,87.0250173156796,86.880865659525,86.5588108891203,86.3077068791856,85.9934006259342,85.3142770200262,84.6984507492796,84.1291287718232,83.6065041604855,83.1537482547824,83.339539376389,83.4427104853546,83.5527972501412,83.6032015001364,83.6682836414359
Spain,ESP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.10583801425,50.6315735466488,52.3216951912908,53.5130358985067,55.8010435988689,57.2324111269144,57.9535557884623,59.0280242396903,59.3144128879756,60.0854334126413,61.7732045464384,60.3223343476722,63.4726548519309,64.8916599297813,66.6066467323054,67.8261111445729,69.6602995872867,71.0278860312654,72.9329375901917,75.4727890733394,77.0511618848634,78.6636604004902,80.0542194973872,80.8095135209799,81.0934022985993,81.3064206209696,81.8518259695075,81.6572995445602,81.4860105648623,81.7496727716415,81.9996522786352
Estonia,EST,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.742662197869,74.7146755231153,74.7108244703065,74.6901227132083,74.7039506539761,74.8918395376068,75.8545927745652,77.0760222955883,75.8582027605078,76.7085766679441,78.9531321825756,79.5459733707052,79.807981163771,78.5325133712254,80.9870944242651,82.6358941348285,81.0175842449935,79.1160803827973,79.5005868935002,80.2892468804432,82.038167675824,81.8298286760135,81.0696011424595,80.9979677729302,79.2281678468988,80.5440503814862,79.9150914744581,79.9658583858539,80.4638606206796,80.4162891347855,80.3612813739041
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0214015913786,73.9080606029615,73.8195012282254,73.8161655348104,73.8241912314475,74.7803976704466,75.6998448122147,76.6008358505737,77.4750098639129,78.316783130116,79.1211136004078,79.8744738293709,80.6021093026991,81.3054305065224,81.9871204496928,82.6449448125566,82.6998002193071,82.7590429857776,82.826659753454,82.9029678814905,82.9853293287766,83.0761254269609,83.1696965130941,83.2632059290146,83.7476815109764,84.2361016647291,84.6458540526964,85.0760885061858,85.4952278253771,85.6404923844396,85.7780853424301
European Union,EUU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5221810498142,67.6525488276003,68.2095151208862,68.5274922998011,69.1492422959099,69.5606917336259,69.845427485524,70.2368848488928,70.6972765765601,71.5397039542394,72.0888567130417,72.4151519637028,72.837228846639,73.5195911660616,73.9483276388803,74.3205210166688,74.9626743977366,75.3675398197374,75.8062269000111,76.6007989215355,77.1461147311132,77.7470694133835,78.2824530390457,78.7520990178929,79.020891621925,79.1332948264126,79.4200494232018,79.5589248751762,79.6842674412944,79.8604998865153,80.0219610935415
Fragile and conflict affected situations,FCS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.435678897543,73.39300297656,73.3391591214255,73.2543279867093,73.2293102330833,73.320526748148,73.2766766956014,73.2826018776526,73.2642070036784,73.3009601981555,73.4229025557979,73.3451184728089,73.2770519428402,73.193640019488,73.2231799880523,73.1988008991965,72.9326793655448,72.777317385559,72.5793043788392,72.4310761475265,72.1654996509182,72.0043164349036,71.5168406531094,71.226065207533,71.1127035793849,71.0995545517303,71.0028822098667,70.9688564333534,71.1514004576975,71.0850419548838,71.006829906187
Finland,FIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.9782880254642,82.0859226121891,81.9341669883363,81.7798614703992,81.8430368850394,83.8435056451443,85.3254861307344,83.5445724653398,83.8971013632359,85.3166003475421,84.8682104382975,85.3648259377298,86.0815061794216,85.8733684556404,86.5499549832562,87.344195232664,87.5498381251844,87.9245487832351,87.2614872382307,89.0271459390681,87.7297945647343,87.1514277508366,88.0181203973223,88.4246600313537,88.9645543308593,89.1508845046199,88.3788227274247,88.1851309075369,88.4467110319451,88.4807176174138,88.4995552529567
Fiji,FJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1173671938245,50.1246071749732,50.0445845701168,50.0069144534422,49.9432824376908,49.9009515829505,49.8613592531251,49.1873745235631,48.5405168020457,47.9107623042304,47.2924408344398,46.7054303319416,46.1441642217248,45.6025533863623,45.0777647913303,44.5623608439376,46.5187582432098,48.4810751835242,50.4511799096993,52.4362609896676,54.4368687807668,56.4609813023802,55.6254028609768,54.8644421769355,54.1708041220017,52.0359295846926,49.9676414295161,49.9753195207875,49.9882665256461,50.313188184181,50.6335611897236
France,FRA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6558563192405,71.9679123606988,72.6756557443391,73.8850391282351,74.5800144702881,75.4785403421107,75.6948155729364,75.4498909422927,76.2139794831078,76.6732697439666,77.0092503411067,77.0019800611553,77.0737469047386,78.9859912802409,78.8692655348682,79.8527259421881,80.3170864647105,81.0872661796879,81.4438128971005,81.9072330824332,82.0991763370055,82.4522562515013,82.5303341263601,83.1904867900643,83.6542222592175,83.7386588126239,84.0820242032211,83.8806545229542,84.4344826843406,84.7193943860665,84.989847936368
Faroe Islands,FRO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9801937156843,61.7275467440583,61.3196537127187,61.2138587615869,61.22637778432,61.409397691409,61.610204040429,61.9962977035981,62.4336421869184,62.6169999295111,63.0484734854132,63.6894629881668,64.2956373845368,64.9667699069934,65.5720867585562,66.1776465067227,66.8451957707316,67.6229334730637,68.0454294864864,68.4390694768769,68.8882409008934,69.5702125966922,70.1413851290797,70.6103834030355,70.9369940535904,71.1889333293312,70.7353804858401,70.3002055973607,69.9544484950612,70.3928336772748,70.8168420956638
United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.193788604751,70.5810995714311,71.5214152994247,72.7552005462486,73.1392516459386,73.4240205240721,74.3376213806838,75.0709445470614,75.4905114413062,76.147969832972,76.6128489340964,77.1995718511195,78.1376662453767,77.7736114858634,78.7592820652813,79.058205676256,79.3973720534289,79.2986578344532,79.5520630632836,80.5533004503016,80.9250231945516,81.3443959995927,81.494015533732,82.1378973830918,82.7261293420464,83.0004981859774,83.3526088436347,84.2174991904155,84.4902980455456,84.6380837506108,84.7762545025707
Georgia,GEO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5699592489531,78.3983455544915,79.3820685368994,80.5438878837152,81.8906839037443,81.2332157513031,79.5957869811797,78.2520576497801,77.8088088725979,77.4904880556772,74.6516456903649,76.9305351826096,75.5841911211826,76.4754625556278,76.8056496226899,76.0000572430147,74.714282387715,73.5370430043413,72.4673146484132,71.5092274440946,72.5427419419739,72.4440123431677,71.8015987331925,70.623451316425,71.581705848538,72.9933132835871,71.045218535865,71.0757107645154,71.1123794692299,71.0320232404857,70.9475558504005
Ghana,GHA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7755827945617,92.9306476265061,93.1302014130301,93.3803912100382,93.6277999693377,93.8930375747894,94.0486196654563,94.2001391855057,94.3849000951248,94.6420504622533,94.9778164367366,94.7650380788523,94.5578983207285,94.3597128818149,94.1611489047477,93.964322427349,93.7516168687483,93.1512802984798,92.5298263375854,91.8848992202185,91.2219880039215,90.5428155762521,89.8444557822276,89.1278618867693,88.3957461530425,87.6492247515131,87.894200850386,88.2814466386542,88.66445236425,88.5076054635851,88.3462543360178
Gibraltar,GIB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.3165009604939,96.560202962406,96.0282482891215,95.7416782698206,95.5875400575352,95.6095402518155,95.2656057346742,95.1286099473192,95.1128166612988,95.2666798673011,95.5444161663206,95.345054927182,95.3927101990125,95.5094131772825,95.8143585306543,96.2567870490366,96.3997334723843,96.8056109791921,97.2249508957575,97.5635637904274,98.1678819288768,98.679968514834,99.2696396064205,99.8563445324886,100.463858311213,101.075061110587,102.113470837699,103.232989987929,104.173598539581,104.1425120926,104.091554761707
"Gambia, The",GMB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8599668834453,65.0384183661285,64.4381310592497,63.9757086904969,64.5035903063608,65.0267276843152,65.5067575439571,65.9970174677268,66.5036300722651,67.0327755101952,67.588655162591,68.1482535690243,68.7233260781916,69.3050257211604,69.8828097258188,70.454743212207,71.0098116408324,71.5526176964057,72.075786945761,72.5749344179801,73.0521371890219,73.5085468324608,73.9440680174788,74.2151815396759,74.3953460355805,74.6989778876119,74.7287023738578,74.8825979183678,75.1285920661398,75.2754152128262,75.4173460989878
Guinea-Bissau,GNB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.8026190280139,78.7902267530843,78.7905990447857,78.8636639181602,79.0576030670491,79.3895082930154,79.4212963114727,79.5926452021685,79.6527108812688,79.9285725935557,80.2229198304693,80.4748029205344,80.7205555865518,80.992539201413,81.2962088433092,81.6252264955433,81.8265642777142,82.0582171850566,82.2945757206141,82.5179876662918,82.7257668728904,82.8066045990436,82.8588874269964,82.9603410278049,83.0594429914998,83.2081498171542,83.2891330914737,83.4137588350991,83.572487053234,83.7030999283553,83.8423721047912
